1	0.05773502691896258	3.972539372811003e-08
10	0.18257418583505536	4.33023448569238e-05
100	0.5773502691896257	0.053112578690337024
250	0.9128709291752769	1.0259738845898796
500	1.2909944487358056	13.692363590644181
800	1.632993161855452	46.96478711972198
900	1.7320508075688772	54.93593179960831
1000	1.8257418583505538	61.414845913487355
1200	2.0	71.14102093061135
1400	2.160246899469287	77.94840720389998
1600	2.309401076758503	82.86186673926888
1800	2.449489742783178	86.48608024086708
2000	2.581988897471611	89.1977482916849
2250	2.7386127875258306	91.67072914427123
2500	2.886751345948129	93.41138655289303
2750	3.0276503540974917	94.62297276845509
3000	3.1622776601683795	95.44206524038621
3250	3.2914029430219167	95.96354414417398
3500	3.415650255319866	96.25519479867218
3750	3.5355339059327378	96.36661905067358
4000	3.6514837167011076	96.33487413859908
4500	3.872983346207417	95.94825248832058
5000	4.08248290463863	95.25377242495871
5500	4.281744192888376	94.35085534282742
6000	4.47213595499958	93.30477593306243
6500	4.654746681256314	92.16000154221689
7000	4.83045891539648	90.94775896055806
8000	5.163977794943222	88.40485277585273
9000	5.477225575051661	85.79455218492967
10000	5.773502691896258	83.18432162306334
12000	6.324555320336759	78.10789390010318
15000	7.0710678118654755	71.08787577062292
18000	7.745966692414834	64.88551779066442
20000	8.16496580927726	61.192676059520984
25000	9.128709291752768	53.33020508986429
30000	10.0	47.08485543300434
