2	800 	-1	0	96.05438
2	800 	-1	1	121.4806
2	800	    -1	-1	111.5675
2	1000	-1	0	119.5968
2	1000	-1	1	151.5795
2	1000	-1	-1	146.0372
2	1200	-1	0	132.1830
2	1200	-1	1	172.7457
2	1200	-1	-1	166.5743
2	1400	-1	0	147.6739
2	1400	-1	1	186.5267
2	1400	-1	-1	180.1177
2	1600	-1	0	163.9531
2	1600	-1	1	195.0409
2	1600	-1	-1	190.2640
2	1800	-1	0	176.2625
2	1800	-1	1	199.8864
2	1800	-1	-1	197.8227
